executable,cachemisses,runningtime
./mem-walk,14409153360,150.194080334
./mem-walk,11877439382,129.684053469
./mem-walk,11615373421,128.271908015
./mem-walk,11737025279,129.419716586
./mem-walk,12153074987,132.870709845
./mem-walk,12247104394,135.017951319
./mem-walk,12391477239,134.300610344
./mem-walk,11306266791,125.130647291
./mem-walk,11906777964,133.679201444
./mem-walk,11859681482,132.048652925
