executable,cachemisses,runningtime
./transcode,3091239942,107.292702547
./transcode,3089622896,107.561132892
./transcode,3098835957,107.399971091
./transcode,3106414106,107.618653935
./transcode,3096256812,107.541888257
./transcode,3100254577,107.583851377
./transcode,3093774165,107.489344231
./transcode,3093711986,107.512204087
./transcode,3089061078,107.582589786
./transcode,3097287793,107.555728865
