executable,cachemisses,runningtime
./mem-walk-no-thread-no-thrash,3552750,3.362900563
./mem-walk-no-thread-no-thrash,3803145,3.751698567
./mem-walk-no-thread-no-thrash,3591238,3.193010529
./mem-walk-no-thread-no-thrash,3890142,3.911762115
./mem-walk-no-thread-no-thrash,3871794,3.702869457
./mem-walk-no-thread-no-thrash,3663121,3.414298560
./mem-walk-no-thread-no-thrash,3753259,3.704075514
./mem-walk-no-thread-no-thrash,3746271,3.323521637
./mem-walk-no-thread-no-thrash,3928097,3.869038114
./mem-walk-no-thread-no-thrash,3808689,3.905801951
./mem-walk-no-thread,575867446,11.144934939
./mem-walk-no-thread,577432904,11.092347349
./mem-walk-no-thread,602908258,11.111933998
./mem-walk-no-thread,574512159,11.113705500
./mem-walk-no-thread,595300258,11.102647552
./mem-walk-no-thread,596622665,11.098295250
./mem-walk-no-thread,600781340,11.133254206
./mem-walk-no-thread,579554901,11.089961781
./mem-walk-no-thread,574458556,11.113438355
./mem-walk-no-thread,582461519,11.116331851
./mem-walk-no-thrash,27241283,11.253731795
./mem-walk-no-thrash,23113676,11.237492447
./mem-walk-no-thrash,26717704,11.283857075
./mem-walk-no-thrash,28720892,11.469079526
./mem-walk-no-thrash,21530560,11.232521177
./mem-walk-no-thrash,21410626,11.242459439
./mem-walk-no-thrash,23404196,11.239204980
./mem-walk-no-thrash,19973155,11.213695175
./mem-walk-no-thrash,26454905,11.249497167
./mem-walk-no-thrash,22578356,11.237831815
./mem-walk,3718718510,65.345563964
./mem-walk,3483025759,63.969877068
./mem-walk,3816360726,66.014189587
./mem-walk,2872921370,58.857387209
./mem-walk,3950956337,67.446098204
./mem-walk,3839722469,67.074418658
./mem-walk,2967699887,59.982520023
./mem-walk,3565812694,64.888520369
./mem-walk,3505540812,63.435324376
./mem-walk,3413580469,63.034752007
