date,iface,rx_pkts,tx_pkts,rx_bytes,tx_bytes
1379508391556,eth0,456942,443294,151947342,121023048
1379508391556,eth7,5012003954,28665,1207617918980,8044744
1379508391556,lo,0,0,0,0
1379508401567,eth0,456978,443330,151953190,121029968
1379508401567,eth7,5012003954,28665,1207617918980,8044744
1379508401567,lo,0,0,0,0
1379508411574,eth0,457003,443357,151957268,121041086
1379508411574,eth7,5012003954,28665,1207617918980,8044744
1379508411574,lo,0,0,0,0
1379508421584,eth0,457025,443383,151960816,121053478
1379508421584,eth7,5012003954,28665,1207617918980,8044744
1379508421584,lo,0,0,0,0
1379508431594,eth0,457069,443433,151967906,121074012
1379508431594,eth7,5012003954,28665,1207617918980,8044744
1379508431594,lo,0,0,0,0
1379508441602,eth0,457101,443466,151972988,121082068
1379508441602,eth7,5012003954,28665,1207617918980,8044744
1379508441602,lo,0,0,0,0
1379508451610,eth0,457124,443493,151976702,121093598
1379508451610,eth7,5012003954,28665,1207617918980,8044744
1379508451610,lo,0,0,0,0
1379508461620,eth0,457163,443538,151983088,121111508
1379508461620,eth7,5012003954,28665,1207617918980,8044744
1379508461620,lo,0,0,0,0
1379508471628,eth0,457194,443572,151988090,121121416
1379508471628,eth7,5012003954,28665,1207617918980,8044744
1379508471628,lo,0,0,0,0
1379508481638,eth0,457209,443589,151990414,121128564
1379508481638,eth7,5012003954,28665,1207617918980,8044744
1379508481638,lo,0,0,0,0
1379508491647,eth0,457252,443638,151997322,121145972
1379508491647,eth7,5012003954,28665,1207617918980,8044744
1379508491647,lo,0,0,0,0
1379508501655,eth0,457284,443671,152002522,121153010
1379508501655,eth7,5012003954,28665,1207617918980,8044744
1379508501655,lo,0,0,0,0
1379508511663,eth0,457307,443697,152006236,121162462
1379508511663,eth7,5012003954,28665,1207617918980,8044744
1379508511663,lo,0,0,0,0
1379508521673,eth0,457344,443738,152012266,121177916
1379508521673,eth7,5012003954,28665,1207617918980,8044744
1379508521673,lo,0,0,0,0
1379508531681,eth0,457370,443770,152016400,121195398
1379508531681,eth7,5012003954,28665,1207617918980,8044744
1379508531681,lo,0,0,0,0
1379508541690,eth0,457393,443794,152020012,121203660
1379508541690,eth7,5012003954,28665,1207617918980,8044744
1379508541690,lo,0,0,0,0
1379508551699,eth0,457433,443838,152026500,121218548
1379508551699,eth7,5012003954,28665,1207617918980,8044744
1379508551699,lo,0,0,0,0
1379508561707,eth0,457467,443878,152032056,121236364
1379508561707,eth7,5012003954,28665,1207617918980,8044744
1379508561707,lo,0,0,0,0
1379508571715,eth0,457490,443902,152035770,121243700
1379508571715,eth7,5012003954,28665,1207617918980,8044744
1379508571715,lo,0,0,0,0
1379508581726,eth0,457528,443944,152041864,121257178
1379508581726,eth7,5012003954,28665,1207617918980,8044744
1379508581726,lo,0,0,0,0
1379508591735,eth0,457554,443976,152045998,121272620
1379508591735,eth7,5012003954,28665,1207617918980,8044744
1379508591735,lo,0,0,0,0
1379508601744,eth0,457576,443999,152049546,121278778
1379508601744,eth7,5012003954,28665,1207617918980,8044744
1379508601744,lo,0,0,0,0
1379508611753,eth0,457616,444043,152056034,121291626
1379508611753,eth7,5012003954,28665,1207617918980,8044744
1379508611753,lo,0,0,0,0
1379508621761,eth0,457650,444083,152061590,121307402
1379508621761,eth7,5012003954,28665,1207617918980,8044744
1379508621761,lo,0,0,0,0
