executable,cachemisses,runningtime
./mem-walk-no-thread-no-thrash,4467698,3.816712189
./mem-walk-no-thread-no-thrash,4432913,3.648229969
./mem-walk-no-thread-no-thrash,3723114,3.288584175
./mem-walk-no-thread-no-thrash,3749300,3.350869925
./mem-walk-no-thread-no-thrash,3673733,3.191119366
./mem-walk-no-thread-no-thrash,3950155,3.940047597
./mem-walk-no-thread-no-thrash,4053238,4.067089602
./mem-walk-no-thread-no-thrash,3836882,3.370844876
./mem-walk-no-thread-no-thrash,3755521,3.382347934
./mem-walk-no-thread-no-thrash,3892946,3.262707697
./mem-walk-no-thread,594832615,11.311293123
./mem-walk-no-thread,598401333,11.210336014
./mem-walk-no-thread,601267813,11.238290233
./mem-walk-no-thread,595478737,11.214729274
./mem-walk-no-thread,593638186,11.207490190
./mem-walk-no-thread,589150865,11.217957643
./mem-walk-no-thread,586330107,11.240210785
./mem-walk-no-thread,576082640,11.303390597
./mem-walk-no-thread,589074373,11.190489934
./mem-walk-no-thread,596423446,11.223951139
./mem-walk-no-thrash,27321464,11.290655625
./mem-walk-no-thrash,23799754,12.257739022
./mem-walk-no-thrash,22544667,11.293833218
./mem-walk-no-thrash,26477639,11.292431846
./mem-walk-no-thrash,25507588,11.290944372
./mem-walk-no-thrash,26197283,11.297416780
./mem-walk-no-thrash,21259274,11.289064447
./mem-walk-no-thrash,20846199,11.281040233
./mem-walk-no-thrash,27725959,11.450637109
./mem-walk-no-thrash,26489267,11.307219642
./mem-walk,5881441958,83.387696400
./mem-walk,5963038980,84.017102074
./mem-walk,6102125620,86.085039134
./mem-walk,6029947944,86.310518509
./mem-walk,6965891809,93.410580549
./mem-walk,6314693086,88.946294474
./mem-walk,6191233195,86.530727003
./mem-walk,6045285785,84.859450611
./mem-walk,6077316266,87.221595103
./mem-walk,6109113747,86.352066638
