executable,cachemisses,runningtime
./mem-walk,15760648718,166.674441429
./mem-walk,15201222473,156.122152246
./mem-walk,14320930504,150.102986111
./mem-walk,14940062864,153.712275661
./mem-walk,15041827653,156.861117420
./mem-walk,15462776237,164.349932919
./mem-walk,15418748272,157.231645069
./mem-walk,14848568899,156.278991001
./mem-walk,15491172901,170.491593953
./mem-walk,14468222378,150.002692387
