executable,cachemisses,runningtime
./mem-walk-no-thread-no-thrash,3521051,3.703039878
./mem-walk-no-thread-no-thrash,3457495,3.648508073
./mem-walk-no-thread-no-thrash,3444345,3.357495586
./mem-walk-no-thread-no-thrash,3412543,3.343809991
./mem-walk-no-thread-no-thrash,3301654,3.090160960
./mem-walk-no-thread-no-thrash,3488666,3.364723435
./mem-walk-no-thread-no-thrash,3467698,3.227936769
./mem-walk-no-thread-no-thrash,3384283,3.272851752
./mem-walk-no-thread-no-thrash,3389440,3.516006834
./mem-walk-no-thread-no-thrash,3521162,3.679723320
./mem-walk-no-thread,597600308,11.219349924
./mem-walk-no-thread,580695717,11.183608282
./mem-walk-no-thread,599904276,11.188366568
./mem-walk-no-thread,598590787,11.141230716
./mem-walk-no-thread,598640857,11.243836379
./mem-walk-no-thread,589984740,11.231849470
./mem-walk-no-thread,600320683,11.226529581
./mem-walk-no-thread,589953347,11.154956441
./mem-walk-no-thread,601460839,11.217071027
./mem-walk-no-thread,601423578,11.172095785
./mem-walk-no-thrash,24130542,11.172794698
./mem-walk-no-thrash,20221891,11.267961657
./mem-walk-no-thrash,6623862,11.106593082
./mem-walk-no-thrash,26607564,11.381546838
./mem-walk-no-thrash,19928235,11.264601364
./mem-walk-no-thrash,13501125,11.225229091
./mem-walk-no-thrash,23351157,11.311764285
./mem-walk-no-thrash,28359644,11.469484739
./mem-walk-no-thrash,7199737,11.128760781
./mem-walk-no-thrash,23073229,11.388628442
./mem-walk,1906766023,49.387405653
./mem-walk,1376257682,49.440716898
./mem-walk,1487166614,49.323419729
./mem-walk,1433896732,49.911483388
./mem-walk,1280407585,49.491349305
./mem-walk,1499134764,49.771110603
./mem-walk,1264470005,49.792328892
./mem-walk,1333123181,49.749110327
./mem-walk,1580705852,49.517162018
./mem-walk,1319806334,49.810416675
