executable,cachemisses,runningtime
./mem-walk-no-thread-no-thrash,3449711,3.240417729
./mem-walk-no-thread-no-thrash,3638672,3.540064099
./mem-walk-no-thread-no-thrash,3814400,4.030738101
./mem-walk-no-thread-no-thrash,3616630,3.749649716
./mem-walk-no-thread-no-thrash,3575345,3.811803376
./mem-walk-no-thread-no-thrash,3762702,3.970483819
./mem-walk-no-thread-no-thrash,3535828,3.597483068
./mem-walk-no-thread-no-thrash,3455239,3.148722852
./mem-walk-no-thread-no-thrash,3681137,4.059854019
./mem-walk-no-thread-no-thrash,3792448,4.128510315
./mem-walk-no-thread,594167015,11.175018367
./mem-walk-no-thread,605234656,11.214387538
./mem-walk-no-thread,598704043,11.125410953
./mem-walk-no-thread,605155846,11.206061112
./mem-walk-no-thread,595906312,11.125730454
./mem-walk-no-thread,594334331,11.175859422
./mem-walk-no-thread,596552623,11.130098005
./mem-walk-no-thread,590981782,11.114900902
./mem-walk-no-thread,597677663,11.052915093
./mem-walk-no-thread,604200854,11.077500677
./mem-walk-no-thrash,7055996,11.384920073
./mem-walk-no-thrash,6299835,11.109131304
./mem-walk-no-thrash,6702329,11.107403231
./mem-walk-no-thrash,7056933,11.112185606
./mem-walk-no-thrash,6902937,11.112742882
./mem-walk-no-thrash,22207149,11.249003391
./mem-walk-no-thrash,16471795,11.301095451
./mem-walk-no-thrash,8139904,11.106321727
./mem-walk-no-thrash,6357784,11.102047376
./mem-walk-no-thrash,6507433,11.099382375
./mem-walk,1944261463,54.039789984
./mem-walk,1567885996,51.852850606
./mem-walk,4636657034,73.379103764
./mem-walk,1970423024,54.901761822
./mem-walk,3284771027,64.325375126
./mem-walk,1695030969,52.400816328
./mem-walk,1582469442,51.611292369
./mem-walk,1754228116,53.200795089
./mem-walk,2075398233,55.404792086
./mem-walk,1411421684,50.898596361
