executable,cachemisses,runningtime
./mem-walk-no-thread-no-thrash,3508502,3.195802148
./mem-walk-no-thread-no-thrash,3638170,3.324174921
./mem-walk-no-thread-no-thrash,3822085,4.024538720
./mem-walk-no-thread-no-thrash,3560167,3.484125640
./mem-walk-no-thread-no-thrash,3560104,3.200571178
./mem-walk-no-thread-no-thrash,3656668,3.834168824
./mem-walk-no-thread-no-thrash,3624805,3.624527909
./mem-walk-no-thread-no-thrash,3877215,4.174438813
./mem-walk-no-thread-no-thrash,3712292,4.003223956
./mem-walk-no-thread-no-thrash,3585223,3.309933080
./mem-walk-no-thread,561193788,10.973123967
./mem-walk-no-thread,545915968,10.937560704
./mem-walk-no-thread,536158639,10.939689276
./mem-walk-no-thread,543165841,10.913230931
./mem-walk-no-thread,530118570,10.935707333
./mem-walk-no-thread,557412578,10.948028087
./mem-walk-no-thread,603272010,11.145222412
./mem-walk-no-thread,592847129,11.085300853
./mem-walk-no-thread,588474095,11.107156788
./mem-walk-no-thread,580264813,11.099078271
./mem-walk-no-thrash,10245071,11.213296311
./mem-walk-no-thrash,13623792,11.206132053
./mem-walk-no-thrash,21829730,11.419213834
./mem-walk-no-thrash,13620529,11.227816979
./mem-walk-no-thrash,7780797,11.117287061
./mem-walk-no-thrash,15395545,11.444337652
./mem-walk-no-thrash,8682838,11.371127418
./mem-walk-no-thrash,5789400,11.100267847
./mem-walk-no-thrash,16218428,11.172759454
./mem-walk-no-thrash,5876622,11.094435863
./mem-walk,1653353935,49.778431439
./mem-walk,1569297795,49.485078237
./mem-walk,1755672102,50.126134306
./mem-walk,1903447281,50.825228124
./mem-walk,1788823806,51.116269625
./mem-walk,1575491879,49.581238767
./mem-walk,2006915859,51.182012610
./mem-walk,1778252341,50.055188744
./mem-walk,1625150981,49.234199456
./mem-walk,2107563931,52.078965423
