executable,cachemisses,runningtime
./mem-walk-no-thread-no-thrash,3448198,3.129457169
./mem-walk-no-thread-no-thrash,3683799,3.542952997
./mem-walk-no-thread-no-thrash,3721536,3.650943517
./mem-walk-no-thread-no-thrash,3512429,3.113425709
./mem-walk-no-thread-no-thrash,3614199,3.784970746
./mem-walk-no-thread-no-thrash,3679872,3.321457289
./mem-walk-no-thread-no-thrash,3663555,3.548175842
./mem-walk-no-thread-no-thrash,3625878,3.694881708
./mem-walk-no-thread-no-thrash,3757073,3.591672788
./mem-walk-no-thread-no-thrash,3673162,3.926414837
./mem-walk-no-thread,597060695,11.061520974
./mem-walk-no-thread,581518010,11.143097393
./mem-walk-no-thread,587306712,11.066507489
./mem-walk-no-thread,595216897,11.055969945
./mem-walk-no-thread,584071506,11.068206358
./mem-walk-no-thread,605143489,11.105931001
./mem-walk-no-thread,602391975,11.105967755
./mem-walk-no-thread,603858788,11.093287816
./mem-walk-no-thread,583528232,11.072021791
./mem-walk-no-thread,604114821,11.112029443
./mem-walk-no-thrash,23986717,11.218185497
./mem-walk-no-thrash,19084826,12.025800049
./mem-walk-no-thrash,19935716,11.378818713
./mem-walk-no-thrash,13637315,11.245273736
./mem-walk-no-thrash,10904126,11.538345369
./mem-walk-no-thrash,9890663,11.287616413
./mem-walk-no-thrash,24600751,12.013756642
./mem-walk-no-thrash,25211307,11.436638031
./mem-walk-no-thrash,17603340,11.229362594
./mem-walk-no-thrash,11735093,11.147045004
./mem-walk,1710258386,50.334482616
./mem-walk,1579001163,49.999699945
./mem-walk,2148874241,51.677822480
./mem-walk,1859315726,51.637090126
./mem-walk,1461147940,49.870921583
./mem-walk,1522402462,50.144311310
./mem-walk,1626238784,50.101865864
./mem-walk,1742555851,50.675701489
./mem-walk,1701810253,50.491560246
./mem-walk,1618211498,50.219588778
