executable,cachemisses,runningtime
./mem-walk-no-thread-no-thrash,3642981,3.100173453
./mem-walk-no-thread-no-thrash,3698046,3.589104413
./mem-walk-no-thread-no-thrash,3831884,3.930482917
./mem-walk-no-thread-no-thrash,3685596,3.595930549
./mem-walk-no-thread-no-thrash,3915177,4.024409706
./mem-walk-no-thread-no-thrash,3834869,4.142468599
./mem-walk-no-thread-no-thrash,3693170,3.622561074
./mem-walk-no-thread-no-thrash,3813677,3.647875278
./mem-walk-no-thread-no-thrash,3766060,3.732190158
./mem-walk-no-thread-no-thrash,3554507,3.125434429
./mem-walk-no-thread,598811297,11.099087950
./mem-walk-no-thread,575051935,11.095192193
./mem-walk-no-thread,583896525,11.098381484
./mem-walk-no-thread,591464757,11.107502190
./mem-walk-no-thread,578373560,11.085295924
./mem-walk-no-thread,596920750,11.082540406
./mem-walk-no-thread,602321182,11.123332684
./mem-walk-no-thread,594634729,11.101482987
./mem-walk-no-thread,591652316,11.131051111
./mem-walk-no-thread,583312930,11.092774573
./mem-walk-no-thrash,25722585,11.162749177
./mem-walk-no-thrash,18717123,11.280061770
./mem-walk-no-thrash,26511878,11.365576340
./mem-walk-no-thrash,19412876,11.265597224
./mem-walk-no-thrash,23155099,11.394316833
./mem-walk-no-thrash,23717998,11.274800471
./mem-walk-no-thrash,27903351,11.396139369
./mem-walk-no-thrash,22773632,11.289325395
./mem-walk-no-thrash,27088323,11.450431277
./mem-walk-no-thrash,22695657,11.293479384
./mem-walk,2996000296,60.226996736
./mem-walk,3510684985,64.610181106
./mem-walk,2783875710,58.726797532
./mem-walk,3001436047,60.411733932
./mem-walk,3056932893,61.284508556
./mem-walk,3054836784,60.168256098
./mem-walk,2742297275,58.384740506
./mem-walk,3069594892,60.843127045
./mem-walk,3143824616,62.257412511
./mem-walk,2902797477,60.185753795
