executable,cachemisses,runningtime
./mem-walk-no-thread-no-thrash,9608186,3.701915709
./mem-walk-no-thread-no-thrash,9503455,3.697649947
./mem-walk-no-thread-no-thrash,9252253,3.504752237
./mem-walk-no-thread-no-thrash,8679554,3.158365568
./mem-walk-no-thread-no-thrash,9616815,3.651762512
./mem-walk-no-thread-no-thrash,9834547,3.740409809
./mem-walk-no-thread-no-thrash,9155621,3.358626176
./mem-walk-no-thread-no-thrash,8813010,3.311563160
./mem-walk-no-thread-no-thrash,9590425,3.658322327
./mem-walk-no-thread-no-thrash,8814955,3.212354343
./mem-walk-no-thread,517978032,11.841738615
./mem-walk-no-thread,530939636,11.855291421
./mem-walk-no-thread,514377393,11.849864461
./mem-walk-no-thread,527819718,11.860752076
./mem-walk-no-thread,517997286,11.920170609
./mem-walk-no-thread,520036034,11.845028440
./mem-walk-no-thread,531210222,11.843184034
./mem-walk-no-thread,512239755,11.834407039
./mem-walk-no-thread,521621048,11.815893921
./mem-walk-no-thread,525701900,11.831770807
./mem-walk-no-thrash,44638174,12.371709310
./mem-walk-no-thrash,47539336,12.519084003
./mem-walk-no-thrash,44664080,12.269437678
./mem-walk-no-thrash,46466423,12.177649779
./mem-walk-no-thrash,43909120,11.904695773
./mem-walk-no-thrash,46785849,12.122463028
./mem-walk-no-thrash,44409700,12.121484187
./mem-walk-no-thrash,46187844,12.175724799
./mem-walk-no-thrash,45796525,12.122481081
./mem-walk-no-thrash,45526807,12.296228130
./mem-walk,11543170369,127.423702237
./mem-walk,11363445277,124.887764813
./mem-walk,12214084521,132.034464436
./mem-walk,14073075328,146.237209778
./mem-walk,11613100801,126.608318437
./mem-walk,11578798077,126.307396640
./mem-walk,11385850814,124.223610584
./mem-walk,11935641530,129.246142304
./mem-walk,12599993387,133.820087568
./mem-walk,11681816646,127.646265472
