executable,cachemisses,runningtime
./mem-walk-no-thread-no-thrash,3646051,4.003179766
./mem-walk-no-thread-no-thrash,3595715,3.898926919
./mem-walk-no-thread-no-thrash,3530499,3.571125373
./mem-walk-no-thread-no-thrash,3610765,3.893286573
./mem-walk-no-thread-no-thrash,3574607,3.697568779
./mem-walk-no-thread-no-thrash,3687707,3.904714335
./mem-walk-no-thread-no-thrash,3396727,3.155759688
./mem-walk-no-thread-no-thrash,3576671,3.385253087
./mem-walk-no-thread-no-thrash,3417896,3.095988019
./mem-walk-no-thread-no-thrash,3640355,3.722852710
./mem-walk-no-thread,581717730,11.045725013
./mem-walk-no-thread,599924961,11.023106997
./mem-walk-no-thread,594410266,11.058305471
./mem-walk-no-thread,597822638,11.030577846
./mem-walk-no-thread,586816506,11.036143608
./mem-walk-no-thread,587052494,11.019328718
./mem-walk-no-thread,588489486,11.036231812
./mem-walk-no-thread,583079911,11.036922034
./mem-walk-no-thread,593113317,11.022707480
./mem-walk-no-thread,604611023,11.082601249
./mem-walk-no-thrash,28108566,11.442177027
./mem-walk-no-thrash,15754577,11.206826034
./mem-walk-no-thrash,20190387,11.340422864
./mem-walk-no-thrash,19176093,11.470781125
./mem-walk-no-thrash,19664219,11.357500596
./mem-walk-no-thrash,25211469,11.356524588
./mem-walk-no-thrash,17269858,11.162477198
./mem-walk-no-thrash,21896753,11.497910940
./mem-walk-no-thrash,23104870,11.482439040
./mem-walk-no-thrash,18881295,11.223387261
./mem-walk,1694610086,49.328616478
./mem-walk,1588891765,49.141528116
./mem-walk,2102783549,49.989547207
./mem-walk,4972212430,73.935298947
./mem-walk,2014597942,49.880114383
./mem-walk,1978611221,49.758822611
./mem-walk,1565389804,49.687601697
./mem-walk,1765802042,49.815634741
./mem-walk,1983052985,49.913508370
./mem-walk,2532037696,53.987301891
