date,iface,rx_pkts,tx_pkts,rx_bytes,tx_bytes
1379478527339,eth0,3265359,8307398,921638942,11415508844
1379478527339,eth8,28665,5012003954,8044744,1207617918980
1379478527339,eth11,13645279471,27620,1961572743542,158085920
1379478527339,lo,0,0,0,0
1379478537409,eth0,3265396,8307437,921644932,11415518458
1379478537409,eth8,28665,5012003954,8044744,1207617918980
1379478537409,eth11,13645779490,27620,1961604744758,158085920
1379478537409,lo,0,0,0,0
1379478547479,eth0,3265414,8307458,921647738,11415526402
1379478547479,eth8,28665,5012003954,8044744,1207617918980
1379478547479,eth11,13646329490,27620,1961639944758,158085920
1379478547479,lo,0,0,0,0
1379478557552,eth0,3265455,8307505,921654354,11415544878
1379478557552,eth8,28665,5012003954,8044744,1207617918980
1379478557552,eth11,13646829305,27620,1961671932918,158085920
1379478557552,lo,0,0,0,0
1379478567619,eth0,3265491,8307543,921660218,11415557950
1379478567619,eth8,28665,5012003954,8044744,1207617918980
1379478567619,eth11,13647329323,27620,1961703934070,158085920
1379478567619,lo,0,0,0,0
1379478577670,eth0,3265518,8307573,921664494,11415569276
1379478577670,eth8,28665,5012003954,8044744,1207617918980
1379478577670,eth11,13647829342,27620,1961735935286,158085920
1379478577670,lo,0,0,0,0
1379478587679,eth0,3265544,8307600,921668604,11415575824
1379478587679,eth8,28665,5012003954,8044744,1207617918980
1379478587679,eth11,13648329361,27620,1961767936502,158085920
1379478587679,lo,0,0,0,0
1379478597708,eth0,3265628,8307688,921682062,11415596766
1379478597708,eth8,28665,5012003954,8044744,1207617918980
1379478597708,eth11,13648829380,27620,1961799937718,158085920
1379478597708,lo,0,0,0,0
1379478607776,eth0,3265657,8307723,921686772,11415614236
1379478607776,eth8,28665,5012003954,8044744,1207617918980
1379478607776,eth11,13649329398,27620,1961831938870,158085920
1379478607776,lo,0,0,0,0
1379478617852,eth0,3265696,8307764,921693032,11415625812
1379478617852,eth8,28665,5012003954,8044744,1207617918980
1379478617852,eth11,13649829213,27620,1961863927030,158085920
1379478617852,lo,0,0,0,0
1379478627918,eth0,3265734,8307808,921699134,11415642474
1379478627918,eth8,28665,5012003954,8044744,1207617918980
1379478627918,eth11,13650329232,27620,1961895928246,158085920
1379478627918,lo,0,0,0,0
1379478637996,eth0,3265760,8307836,921703354,11415652198
1379478637996,eth8,28665,5012003954,8044744,1207617918980
1379478637996,eth11,13650829251,27620,1961927929462,158085920
1379478637996,lo,0,0,0,0
1379478648059,eth0,3265785,8307864,921707282,11415662300
1379478648059,eth8,28665,5012003954,8044744,1207617918980
1379478648059,eth11,13651329269,27620,1961959930614,158085920
1379478648059,lo,0,0,0,0
1379478658068,eth0,3265815,8307901,921712080,11415680688
1379478658068,eth8,28665,5012003954,8044744,1207617918980
1379478658068,eth11,13651829288,27620,1961991931830,158085920
1379478658068,lo,0,0,0,0
1379478668094,eth0,3265898,8307988,921725450,11415700390
1379478668094,eth8,28665,5012003954,8044744,1207617918980
1379478668094,eth11,13652329307,27620,1962023933046,158085920
1379478668094,lo,0,0,0,0
1379478678192,eth0,3265939,8308035,921732066,11415718338
1379478678192,eth8,28665,5012003954,8044744,1207617918980
1379478678192,eth11,13652829122,27620,1962055921206,158085920
1379478678192,lo,0,0,0,0
1379478688259,eth0,3265975,8308072,921737812,11415728062
1379478688259,eth8,28665,5012003954,8044744,1207617918980
1379478688259,eth11,13653329140,27620,1962087922358,158085920
1379478688259,lo,0,0,0,0
1379478698337,eth0,3266002,8308103,921742206,11415741680
1379478698337,eth8,28665,5012003954,8044744,1207617918980
1379478698337,eth11,13653829159,27620,1962119923574,158085920
1379478698337,lo,0,0,0,0
1379478708400,eth0,3266042,8308145,921748592,11415751718
1379478708400,eth8,28665,5012003954,8044744,1207617918980
1379478708400,eth11,13654329178,27620,1962151924790,158085920
1379478708400,lo,0,0,0,0
1379478718450,eth0,3266056,8308162,921750758,11415759226
1379478718450,eth8,28665,5012003954,8044744,1207617918980
1379478718450,eth11,13654879178,27620,1962187124790,158085920
1379478718450,lo,0,0,0,0
1379478728459,eth0,3266085,8308197,921755468,11415776168
1379478728459,eth8,28665,5012003954,8044744,1207617918980
1379478728459,eth11,13655379197,27620,1962219126006,158085920
1379478728459,lo,0,0,0,0
1379478738508,eth0,3266180,8308293,921770744,11415796402
1379478738508,eth8,28665,5012003954,8044744,1207617918980
1379478738508,eth11,13655879012,27620,1962251114166,158085920
1379478738508,lo,0,0,0,0
1379478748613,eth0,3266218,8308335,921776846,11415812460
1379478748613,eth8,28665,5012003954,8044744,1207617918980
1379478748613,eth11,13656379030,27620,1962283115318,158085920
1379478748613,lo,0,0,0,0
1379478758684,eth0,3266243,8308361,921780884,11415819216
1379478758684,eth8,28665,5012003954,8044744,1207617918980
1379478758684,eth11,13656879049,27620,1962315116534,158085920
1379478758684,lo,0,0,0,0
1379478768751,eth0,3266269,8308391,921784994,11415831230
1379478768751,eth8,28665,5012003954,8044744,1207617918980
1379478768751,eth11,13657379068,27620,1962347117750,158085920
1379478768751,lo,0,0,0,0
1379478778820,eth0,3266299,8308427,921789910,11415850502
1379478778820,eth8,28665,5012003954,8044744,1207617918980
1379478778820,eth11,13657879087,27620,1962379118966,158085920
1379478778820,lo,0,0,0,0
1379478788870,eth0,3266326,8308457,921794146,11415859134
1379478788870,eth8,28665,5012003954,8044744,1207617918980
1379478788870,eth11,13658378901,27620,1962411107062,158085920
1379478788870,lo,0,0,0,0
1379478798883,eth0,3266367,8308504,921800762,11415876554
1379478798883,eth8,28665,5012003954,8044744,1207617918980
1379478798883,eth11,13658878920,27620,1962443108278,158085920
1379478798883,lo,0,0,0,0
1379478808908,eth0,3266458,8308596,921815460,11415895078
1379478808908,eth8,28665,5012003954,8044744,1207617918980
1379478808908,eth11,13659378939,27620,1962475109494,158085920
1379478808908,lo,0,0,0,0
1379478818981,eth0,3266483,8308625,921819498,11415907828
1379478818981,eth8,28665,5012003954,8044744,1207617918980
1379478818981,eth11,13659878958,27620,1962507110710,158085920
1379478818981,lo,0,0,0,0
1379478829049,eth0,3266511,8308660,921823964,11415926176
1379478829049,eth8,28665,5012003954,8044744,1207617918980
1379478829049,eth11,13660378976,27620,1962539111862,158085920
1379478829049,lo,0,0,0,0
1379478839109,eth0,3266539,8308692,921828406,11415937174
1379478839109,eth8,28665,5012003954,8044744,1207617918980
1379478839109,eth11,13660878995,27620,1962571113078,158085920
1379478839109,lo,0,0,0,0
1379478849188,eth0,3266569,8308728,921833298,11415954658
1379478849188,eth8,28665,5012003954,8044744,1207617918980
1379478849188,eth11,13661378810,27620,1962603101238,158085920
1379478849188,lo,0,0,0,0
1379478859241,eth0,3266606,8308766,921839312,11415964006
1379478859241,eth8,28665,5012003954,8044744,1207617918980
1379478859241,eth11,13661878829,27620,1962635102454,158085920
1379478859241,lo,0,0,0,0
1379478869249,eth0,3266644,8308808,921845414,11415979536
1379478869249,eth8,28665,5012003954,8044744,1207617918980
1379478869249,eth11,13662378847,27620,1962667103606,158085920
1379478869249,lo,0,0,0,0
1379478879285,eth0,3266726,8308891,921858532,11415995392
1379478879285,eth8,28665,5012003954,8044744,1207617918980
1379478879285,eth11,13662878866,27620,1962699104822,158085920
1379478879285,lo,0,0,0,0
1379478889349,eth0,3266751,8308920,921862578,11416006814
1379478889349,eth8,28665,5012003954,8044744,1207617918980
1379478889349,eth11,13663378885,27620,1962731106038,158085920
1379478889349,lo,0,0,0,0
1379478899419,eth0,3266782,8308957,921867558,11416025446
1379478899419,eth8,28665,5012003954,8044744,1207617918980
1379478899419,eth11,13663878903,27620,1962763107190,158085920
1379478899419,lo,0,0,0,0
1379478909488,eth0,3266809,8308986,921871896,11416033780
1379478909488,eth8,28665,5012003954,8044744,1207617918980
