date,iface,rx_pkts,tx_pkts,rx_bytes,tx_bytes
1379551683555,eth0,668808,668678,186521786,185729634
1379551683555,eth7,7481254234,50808,1365649936900,10040432
1379551683555,lo,0,0,0,0
1379551693564,eth0,668843,668713,186527468,185737660
1379551693564,eth7,7481254234,50808,1365649936900,10040432
1379551693564,lo,0,0,0,0
1379551703572,eth0,668876,668748,186532732,185749124
1379551703572,eth7,7481254234,50808,1365649936900,10040432
1379551703572,lo,0,0,0,0
1379551713579,eth0,668899,668776,186536446,185762980
1379551713579,eth7,7481254234,50808,1365649936900,10040432
1379551713579,lo,0,0,0,0
1379551723588,eth0,668924,668805,186540414,185776712
1379551723588,eth7,7481254234,50808,1365649936900,10040432
1379551723588,lo,0,0,0,0
1379551733598,eth0,668963,668846,186546674,185788120
1379551733598,eth7,7481254234,50808,1365649936900,10040432
1379551733598,lo,0,0,0,0
1379551743608,eth0,668990,668878,186551028,185801596
1379551743608,eth7,7481254234,50808,1365649936900,10040432
1379551743608,lo,0,0,0,0
1379551753617,eth0,669028,668920,186557130,185816366
1379551753617,eth7,7481254234,50808,1365649936900,10040432
1379551753617,lo,0,0,0,0
1379551763625,eth0,669060,668954,186562330,185825762
1379551763625,eth7,7481254234,50808,1365649936900,10040432
1379551763625,lo,0,0,0,0
1379551773633,eth0,669084,668983,186566108,185837678
1379551773633,eth7,7481254234,50808,1365649936900,10040432
1379551773633,lo,0,0,0,0
1379551783641,eth0,669109,669012,186570076,185849406
1379551783641,eth7,7481254234,50808,1365649936900,10040432
1379551783641,lo,0,0,0,0
1379551793651,eth0,669147,669052,186576272,185858746
1379551793651,eth7,7481254234,50808,1365649936900,10040432
1379551793651,lo,0,0,0,0
1379551803661,eth0,669174,669082,186580626,185870142
1379551803661,eth7,7481254234,50808,1365649936900,10040432
1379551803661,lo,0,0,0,0
1379551813670,eth0,669210,669123,186586372,185886702
1379551813670,eth7,7481254234,50808,1365649936900,10040432
1379551813670,lo,0,0,0,0
1379551823678,eth0,669245,669162,186591992,185902766
1379551823678,eth7,7481254234,50808,1365649936900,10040432
1379551823678,lo,0,0,0,0
1379551833685,eth0,669268,669187,186595706,185912500
1379551833685,eth7,7481254234,50808,1365649936900,10040432
1379551833685,lo,0,0,0,0
1379551843694,eth0,669290,669214,186599254,185925954
1379551843694,eth7,7481254234,50808,1365649936900,10040432
1379551843694,lo,0,0,0,0
1379551853702,eth0,669331,669259,186605870,185941962
1379551853702,eth7,7481254234,50808,1365649936900,10040432
1379551853702,lo,0,0,0,0
1379551863712,eth0,669359,669289,186610288,185951380
1379551863712,eth7,7481254234,50808,1365649936900,10040432
1379551863712,lo,0,0,0,0
1379551873721,eth0,669394,669329,186615970,185965872
1379551873721,eth7,7481254234,50808,1365649936900,10040432
1379551873721,lo,0,0,0,0
1379551883729,eth0,669429,669368,186621590,185979932
1379551883729,eth7,7481254234,50808,1365649936900,10040432
1379551883729,lo,0,0,0,0
1379551893737,eth0,669452,669393,186625304,185987662
1379551893737,eth7,7481254234,50808,1365649936900,10040432
1379551893737,lo,0,0,0,0
1379551903745,eth0,669475,669421,186628916,185999176
1379551903745,eth7,7481254234,50808,1365649936900,10040432
1379551903745,lo,0,0,0,0
1379551913755,eth0,669516,669466,186635532,186013180
1379551913755,eth7,7481254234,50808,1365649936900,10040432
1379551913755,lo,0,0,0,0
1379551923765,eth0,669543,669495,186639886,186020530
1379551923765,eth7,7481254234,50808,1365649936900,10040432
1379551923765,lo,0,0,0,0
1379551933774,eth0,669578,669533,186645568,186032942
1379551933774,eth7,7481254234,50808,1365649936900,10040432
1379551933774,lo,0,0,0,0
1379551943782,eth0,669611,669571,186650832,186048792
1379551943782,eth7,7481254234,50808,1365649936900,10040432
1379551943782,lo,0,0,0,0
1379551953789,eth0,669637,669601,186654966,186063190
1379551953789,eth7,7481254234,50808,1365649936900,10040432
1379551953789,lo,0,0,0,0
1379551963797,eth0,669659,669625,186658514,186072522
1379551963797,eth7,7481254234,50808,1365649936900,10040432
1379551963797,lo,0,0,0,0
1379551973807,eth0,669698,669669,186664774,186088316
1379551973807,eth7,7481254234,50808,1365649936900,10040432
1379551973807,lo,0,0,0,0
1379551983817,eth0,669727,669702,186669484,186102270
1379551983817,eth7,7481254234,50808,1365649936900,10040432
1379551983817,lo,0,0,0,0
1379551993827,eth0,669762,669739,186675166,186112640
1379551993827,eth7,7481254234,50808,1365649936900,10040432
1379551993827,lo,0,0,0,0
1379552003834,eth0,669796,669778,186680494,186126550
1379552003834,eth7,7481254234,50808,1365649936900,10040432
1379552003834,lo,0,0,0,0
1379552013843,eth0,669821,669807,186684564,186138880
1379552013843,eth7,7481254234,50808,1365649936900,10040432
1379552013843,lo,0,0,0,0
1379552023851,eth0,669843,669831,186688112,186146208
1379552023851,eth7,7481254234,50808,1365649936900,10040432
1379552023851,lo,0,0,0,0
1379552033860,eth0,669882,669875,186694372,186159998
1379552033860,eth7,7481254234,50808,1365649936900,10040432
1379552033860,lo,0,0,0,0
1379552043871,eth0,669912,669909,186699146,186172012
1379552043871,eth7,7481254234,50808,1365649936900,10040432
1379552043871,lo,0,0,0,0
1379552053879,eth0,669947,669944,186704828,186180302
1379552053879,eth7,7481254234,50808,1365649936900,10040432
1379552053879,lo,0,0,0,0
1379552063887,eth0,669980,669980,186710092,186192068
